DATE,PRCP,SNOW,TMAX,TMIN,AVG_Temp
5/15/2015,0,0,23.9,12.8,18.35
5/16/2015,7.6,0,23.9,13.9,18.9
5/17/2015,0.5,0,28.3,17.8,23.05
5/18/2015,0,0,23.9,15.6,19.75
5/19/2015,0,0,26.7,15,20.85
5/20/2015,0,0,19.4,12.2,15.8
5/21/2015,0,0,16.7,11.1,13.9
5/22/2015,0,0,23.3,12.8,18.05
5/23/2015,0,0,21.1,9.4,15.25
5/24/2015,0,0,27.2,13.3,20.25
5/25/2015,0,0,29.4,17.8,23.6
5/26/2015,0,0,31.1,19.4,25.25
5/27/2015,2,0,29.4,21.1,25.25
5/28/2015,0,0,29.4,21.1,25.25
5/29/2015,0,0,29.4,18.3,23.85
5/30/2015,0,0,29.4,19.4,24.4
5/31/2015,37.1,0,30.6,13.9,22.25
6/1/2015,18.3,0,14.4,10.6,12.5
6/2/2015,9.4,0,12.8,10,11.4
6/3/2015,0,0,21.1,11.1,16.1
6/4/2015,0,0,18.3,12.2,15.25
6/5/2015,3.3,0,21.1,12.8,16.95
6/6/2015,4.8,0,24.4,15.6,20
6/7/2015,0,0,23.3,12.8,18.05
6/8/2015,1.5,0,26.1,17.2,21.65
6/9/2015,0.3,0,28.3,20,24.15
6/10/2015,0,0,27.8,18.3,23.05
6/11/2015,0,0,31.7,22.2,26.95
6/12/2015,0,0,31.1,22.8,26.95
6/13/2015,0,0,30,22.2,26.1
6/14/2015,9.1,0,31.1,18.9,25
6/15/2015,14.5,0,28.3,17.8,23.05
6/16/2015,6.9,0,26.1,18.3,22.2
6/17/2015,0,0,27.8,18.9,23.35
6/18/2015,0,0,21.7,17.8,19.75
6/19/2015,0,0,30.6,20,25.3
6/20/2015,0,0,23.9,17.8,20.85
6/21/2015,16.3,0,31.1,21.7,26.4
6/22/2015,0,0,30.6,21.1,25.85
6/23/2015,0.5,0,32.2,23.9,28.05
6/24/2015,0,0,28.9,20,24.45
6/25/2015,0,0,28.3,18.3,23.3
6/26/2015,0,0,27.2,20.6,23.9
6/27/2015,28.4,0,21.7,14.4,18.05
6/28/2015,7.4,0,22.8,16.7,19.75
6/29/2015,0,0,24.4,17.2,20.8
6/30/2015,1,0,27.8,20,23.9
7/1/2015,9.9,0,27.8,20.6,24.2
7/2/2015,0,0,26.7,20.6,23.65
7/3/2015,0,0,27.8,18.9,23.35
7/4/2015,0,0,23.9,20.6,22.25
7/5/2015,0,0,28.3,20,24.15
7/6/2015,0,0,28.3,22.2,25.25
7/7/2015,3,0,31.1,23.9,27.5
7/8/2015,0,0,31.1,25,28.05
7/9/2015,7.6,0,26.1,20,23.05
7/10/2015,0,0,28.9,22.2,25.55
7/11/2015,0,0,31.1,20.6,25.85
7/12/2015,0,0,31.7,22.2,26.95
7/13/2015,0,0,31.1,22.8,26.95
7/14/2015,10.7,0,27.8,22.8,25.3
7/15/2015,3,0,27.2,22.2,24.7
7/16/2015,0,0,26.7,17.8,22.25
7/17/2015,0,0,27.2,19.4,23.3
7/18/2015,8.1,0,29.4,21.7,25.55
7/19/2015,0,0,33.9,25.6,29.75
7/20/2015,0,0,34.4,27.8,31.1
7/21/2015,0,0,31.7,23.3,27.5
7/22/2015,0,0,29.4,20.6,25
7/23/2015,0,0,30,20,25
7/24/2015,0,0,30.6,21.1,25.85
7/25/2015,0,0,31.1,20.6,25.85
7/26/2015,0,0,32.2,23.3,27.75
7/27/2015,9.1,0,30,21.7,25.85
7/28/2015,0,0,35,23.9,29.45
7/29/2015,0,0,35.6,25.6,30.6
7/30/2015,49.5,0,30.6,24.4,27.5
7/31/2015,0,0,31.7,22.2,26.95
8/1/2015,0,0,31.7,23.9,27.8
8/2/2015,0,0,31.7,21.7,26.7
8/3/2015,0,0,32.2,23.9,28.05
8/4/2015,10.9,0,31.7,20.6,26.15
8/5/2015,0,0,30.6,22.2,26.4
8/6/2015,0,0,28.3,19.4,23.85
8/7/2015,0,0,28.9,20.6,24.75
8/8/2015,0,0,27.8,20,23.9
8/9/2015,0,0,29.4,20,24.7
8/10/2015,0,0,28.9,21.1,25
8/11/2015,29.7,0,27.2,21.7,24.45
8/12/2015,0,0,29.4,21.7,25.55
8/13/2015,0,0,28.3,19.4,23.85
8/14/2015,0,0,31.1,19.4,25.25
8/15/2015,0,0,33.3,22.8,28.05
8/16/2015,0,0,33.9,24.4,29.15
8/17/2015,0,0,35,25.6,30.3
8/18/2015,7.4,0,32.2,22.8,27.5
8/19/2015,0,0,30.6,25,27.8
8/20/2015,0.3,0,30,25,27.5
8/21/2015,8.1,0,30.6,21.7,26.15
8/22/2015,0,0,30,20.6,25.3
8/23/2015,0,0,29.4,21.1,25.25
8/24/2015,0,0,30.6,22.8,26.7
8/25/2015,0,0,32.2,22.8,27.5
8/26/2015,0,0,29.4,19.4,24.4
8/27/2015,0,0,27.8,19.4,23.6
8/28/2015,0,0,27.8,17.2,22.5
8/29/2015,0,0,30.6,19.4,25
8/30/2015,3.3,0,32.2,22.2,27.2
8/31/2015,0,0,32.8,24.4,28.6
9/1/2015,0,0,32.2,24.4,28.3
9/2/2015,0,0,32.8,23.3,28.05
9/3/2015,0,0,33.9,23.3,28.6
9/4/2015,0,0,29.4,22.2,25.8
9/5/2015,0,0,28.3,19.4,23.85
9/6/2015,0,0,30.6,18.3,24.45
9/7/2015,0,0,33.3,21.1,27.2
9/8/2015,0,0,36.1,24.4,30.25
9/9/2015,0,0,32.2,24.4,28.3
9/10/2015,40.1,0,26.1,21.1,23.6
9/11/2015,0,0,27.2,18.9,23.05
9/12/2015,7.4,0,26.1,20.6,23.35
9/13/2015,1,0,26.7,16.7,21.7
9/14/2015,0,0,25,15,20
9/15/2015,0,0,28.9,16.7,22.8
9/16/2015,0,0,31.1,18.9,25
9/17/2015,0,0,31.7,20,25.85
9/18/2015,0,0,30.6,20,25.3
9/19/2015,0,0,28.3,20,24.15
9/20/2015,0,0,26.1,17.8,21.95
9/21/2015,0,0,22.8,15,18.9
9/22/2015,0,0,21.7,16.7,19.2
9/23/2015,0,0,26.7,15,20.85
9/24/2015,0,0,27.8,15.6,21.7
9/25/2015,0,0,24.4,17.2,20.8
9/26/2015,0,0,22.2,16.1,19.15
9/27/2015,0,0,21.7,13.3,17.5
9/28/2015,0,0,25.6,18.3,21.95
9/29/2015,2.8,0,28.3,22.2,25.25
9/30/2015,32,0,26.1,15,20.55
10/1/2015,2.3,0,17.8,13.3,15.55
10/2/2015,27.4,0,13.9,8.9,11.4
10/3/2015,8.9,0,12.8,9.4,11.1
10/4/2015,0,0,17.2,11.7,14.45
10/5/2015,0,0,19.4,11.1,15.25
10/6/2015,0,0,22.8,11.1,16.95
10/7/2015,0,0,22.8,14.4,18.6
10/8/2015,0,0,22.2,15,18.6
10/9/2015,22.6,0,25.6,16.1,20.85
10/10/2015,0,0,18.3,10,14.15
10/11/2015,0,0,20.6,11.7,16.15
10/12/2015,0,0,25,13.3,19.15
10/13/2015,0.3,0,22.2,16.1,19.15
10/14/2015,0,0,20.6,13.9,17.25
10/15/2015,0,0,17.8,10.6,14.2
10/16/2015,0,0,17.8,11.7,14.75
10/17/2015,0,0,13.3,5.6,9.45
10/18/2015,0,0,10,3.3,6.65
10/19/2015,0,0,11.7,1.7,6.7
10/20/2015,0,0,21.1,8.9,15
10/21/2015,0,0,24.4,13.9,19.15
10/22/2015,0,0,23.9,14.4,19.15
10/23/2015,0,0,18.3,7.2,12.75
10/24/2015,0,0,13.9,4.4,9.15
10/25/2015,1.3,0,20,8.9,14.45
10/26/2015,0,0,14.4,7.8,11.1
10/27/2015,0,0,15,7.2,11.1
10/28/2015,35.6,0,20.6,11.7,16.15
10/29/2015,1,0,22.8,13.9,18.35
10/30/2015,0,0,16.1,8.9,12.5
10/31/2015,0,0,13.3,5.6,9.45
11/1/2015,0,0,18.3,12.2,15.25
11/2/2015,0,0,17.2,12.2,14.7
11/3/2015,0,0,22.2,8.9,15.55
11/4/2015,0,0,21.1,13.3,17.2
11/5/2015,0.3,0,21.7,13.3,17.5
11/6/2015,0,0,23.3,18.9,21.1
11/7/2015,0,0,22.2,11.7,16.95
11/8/2015,0,0,13.3,7.8,10.55
11/9/2015,0,0,15,6.1,10.55
11/10/2015,6.6,0,13.9,10.6,12.25
11/11/2015,10.9,0,14.4,9.4,11.9
11/12/2015,0.3,0,16.1,10.6,13.35
11/13/2015,0,0,14.4,7.8,11.1
11/14/2015,0,0,9.4,5.6,7.5
11/15/2015,0,0,14.4,3.9,9.15
11/16/2015,0,0,19.4,10.6,15
11/17/2015,0,0,11.1,4.4,7.75
11/18/2015,0,0,14.4,7.8,11.1
11/19/2015,31.8,0,17.8,13.9,15.85
11/20/2015,0,0,17.8,7.8,12.8
11/21/2015,0,0,11.7,5.6,8.65
11/22/2015,0.8,0,12.8,5.6,9.2
11/23/2015,0,0,6.7,0.6,3.65
11/24/2015,0,0,7.8,0,3.9
11/25/2015,0,0,10,2.2,6.1
11/26/2015,0,0,15.6,5,10.3
11/27/2015,0,0,17.8,10.6,14.2
11/28/2015,0.5,0,17.8,7.2,12.5
11/29/2015,0,0,9.4,3.3,6.35
11/30/2015,0,0,8.3,0.6,4.45
12/1/2015,8.4,0,10.6,6.7,8.65
12/2/2015,3.6,0,13.9,7.8,10.85
12/3/2015,0,0,12.8,6.7,9.75
12/4/2015,0,0,10.6,5.6,8.1
12/5/2015,0,0,10.6,4.4,7.5
12/6/2015,0,0,11.7,3.9,7.8
12/7/2015,0,0,12.2,5.6,8.9
12/8/2015,0,0,9.4,5,7.2
12/9/2015,0,0,12.8,4.4,8.6
12/10/2015,0,0,15.6,10.6,13.1
12/11/2015,0,0,16.1,10,13.05
12/12/2015,0,0,18.9,12.8,15.85
12/13/2015,0,0,19.4,12.8,16.1
12/14/2015,8.4,0,19.4,11.7,15.55
12/15/2015,2.3,0,20,11.7,15.85
12/16/2015,1,0,11.7,7.8,9.75
12/17/2015,30.7,0,15,10,12.5
12/18/2015,0,0,13.9,3.3,8.6
12/19/2015,0,0,4.4,1.7,3.05
12/20/2015,0,0,6.1,1.1,3.6
12/21/2015,0,0,13.3,3.9,8.6
12/22/2015,4.8,0,16.7,11.7,14.2
12/23/2015,39.4,0,17.8,11.1,14.45
12/24/2015,0.3,0,22.2,17.2,19.7
12/25/2015,0.3,0,18.9,13.9,16.4
12/26/2015,0,0,15,8.3,11.65
12/27/2015,3,0,16.1,7.8,11.95
12/28/2015,0.8,0,7.8,1.1,4.45
12/29/2015,11.4,0,7.8,1.1,4.45
12/30/2015,4.8,0,8.9,3.3,6.1
12/31/2015,0.8,0,8.9,5.6,7.25
1/1/2016,0,0,5.6,1.1,3.35
1/2/2016,0,0,4.4,0,2.2
1/3/2016,0,0,7.2,1.7,4.45
1/4/2016,0,0,2.2,-9.9,-3.85
1/5/2016,0,0,-1.6,-11.6,-6.6
1/6/2016,0,0,5,-3.8,0.6
1/7/2016,0,0,7.8,-0.5,3.65
1/8/2016,0,0,7.8,-0.5,3.65
1/9/2016,0,0,8.3,4.4,6.35
1/10/2016,45.7,0,15,4.4,9.7
1/11/2016,0,0,4.4,-3.2,0.6
1/12/2016,0,0,6.7,-3.8,1.45
1/13/2016,0,0,-1,-5.5,-3.25
1/14/2016,0,0,3.3,-5.5,-1.1
1/15/2016,0,0,10.6,1.1,5.85
1/16/2016,6.1,0,11.1,5.6,8.35
1/17/2016,1.3,10,5.6,-1,2.3
1/18/2016,0,0,-0.5,-7.7,-4.1
1/19/2016,0,0,-2.1,-8.8,-5.45
1/20/2016,0,0,2.8,-2.7,0.05
1/21/2016,0,0,2.2,-3.2,-0.5
1/22/2016,0.3,5,-1,-6,-3.5
1/23/2016,58.7,693,-2.7,-4.3,-3.5
1/24/2016,0,0,1.7,-6.6,-2.45
1/25/2016,0,0,3.9,-2.1,0.9
1/26/2016,0,0,8.9,3.3,6.1
1/27/2016,0,0,8.3,1.1,4.7
1/28/2016,0,0,5.6,0,2.8
1/29/2016,0,0,5,-1,2
1/30/2016,0,0,3.9,-2.1,0.9
1/31/2016,0,0,13.3,2.2,7.75
2/1/2016,0.3,0,15,6.7,10.85
2/2/2016,0,0,10,3.3,6.65
2/3/2016,18.5,0,15,5.6,10.3
2/4/2016,0,0,15,6.7,10.85
2/5/2016,13.5,64,6.7,-0.5,3.1
2/6/2016,0,0,4.4,-1,1.7
2/7/2016,0,0,8.3,0.6,4.45
2/8/2016,1.3,3,3.9,-2.1,0.9
2/9/2016,0,0,2.2,-2.7,-0.25
2/10/2016,0.3,0,3.9,-0.5,1.7
2/11/2016,0,0,-0.5,-7.7,-4.1
2/12/2016,0,0,-2.7,-9.3,-6
2/13/2016,0,0,-5.5,-14.3,-9.9
2/14/2016,0,0,-9.3,-18.2,-13.75
2/15/2016,11.2,36,1.7,-10.5,-4.4
2/16/2016,25.7,0,12.2,1.7,6.95
2/17/2016,0,0,3.9,1.7,2.8
2/18/2016,0,0,2.2,-2.7,-0.25
2/19/2016,0,0,3.9,-4.3,-0.2
2/20/2016,0,0,16.1,3.9,10
2/21/2016,0.8,0,12.8,6.7,9.75
2/22/2016,0,0,11.1,3.3,7.2
2/23/2016,7.6,0,4.4,1.7,3.05
2/24/2016,31,0,15.6,2.2,8.9
2/25/2016,0.5,0,16.1,2.8,9.45
2/26/2016,0,0,3.9,-2.7,0.6
2/27/2016,0,0,5,-3.2,0.9
2/28/2016,0,0,15.6,3.3,9.45
2/29/2016,1.3,0,16.1,8.3,12.2
3/1/2016,0,0,11.1,3.9,7.5
3/2/2016,3.6,0,12.8,-1.6,5.6
3/3/2016,0,0,2.2,-3.2,-0.5
3/4/2016,2.8,10,3.9,-1,1.45
3/5/2016,0,0,5,-2.1,1.45
3/6/2016,0,0,6.7,0,3.35
3/7/2016,0,0,15.6,2.2,8.9
3/8/2016,0,0,19.4,8.3,13.85
3/9/2016,0,0,25,6.7,15.85
3/10/2016,0,0,26.1,17.2,21.65
3/11/2016,1.5,0,20,8.9,14.45
3/12/2016,0,0,15,4.4,9.7
3/13/2016,0,0,16.7,10,13.35
3/14/2016,7.4,0,10.6,4.4,7.5
3/15/2016,0,0,13.9,6.7,10.3
3/16/2016,0.5,0,18.3,8.9,13.6
3/17/2016,0,0,17.2,7.2,12.2
3/18/2016,0,0,13.9,5.6,9.75
3/19/2016,0,0,7.8,2.2,5
3/20/2016,1.8,0,6.1,0,3.05
3/21/2016,1.5,13,10,0,5
3/22/2016,0,0,13.3,1.7,7.5
3/23/2016,0,0,21.7,8.9,15.3
3/24/2016,0,0,12.8,6.7,9.75
3/25/2016,1,0,22.2,6.7,14.45
3/26/2016,0,0,12.8,3.3,8.05
3/27/2016,0,0,12.8,6.1,9.45
3/28/2016,9.7,0,16.7,5.6,11.15
3/29/2016,0,0,11.7,4.4,8.05
3/30/2016,0,0,13.3,2.8,8.05
3/31/2016,0,0,22.8,9.4,16.1
4/1/2016,0.5,0,26.1,16.1,21.1
4/2/2016,4.1,0,16.1,9.4,12.75
4/3/2016,2.3,0,10,1.1,5.55
4/4/2016,11.9,0,7.2,-1.6,2.8
4/5/2016,0,0,6.1,-3.2,1.45
4/6/2016,0,0,8.9,-1,3.95
4/7/2016,2.3,0,14.4,8.9,11.65
4/8/2016,0.3,0,10,4.4,7.2
4/9/2016,2.8,0,6.1,2.2,4.15
4/10/2016,0,0,10,-0.5,4.75
4/11/2016,0.3,0,18.3,6.1,12.2
4/12/2016,5.1,0,15,7.2,11.1
4/13/2016,0,0,14.4,4.4,9.4
4/14/2016,0,0,16.7,6.1,11.4
4/15/2016,0,0,18.3,5.6,11.95
4/16/2016,0,0,20,6.1,13.05
4/17/2016,0,0,23.9,6.7,15.3
4/18/2016,0,0,27.8,10.6,19.2
4/19/2016,0,0,22.8,12.8,17.8
4/20/2016,0,0,20.6,9.4,15
4/21/2016,0,0,22.8,9.4,16.1
4/22/2016,0,0,26.1,16.7,21.4
4/23/2016,4.1,0,21.7,12.2,16.95
4/24/2016,0,0,20,8.3,14.15
4/25/2016,0,0,20.6,10,15.3
4/26/2016,6.1,0,15.6,8.3,11.95
4/27/2016,0,0,16.7,7.8,12.25
4/28/2016,0,0,15,8.9,11.95
4/29/2016,1.3,0,14.4,7.2,10.8
4/30/2016,0,0,18.3,7.8,13.05
5/1/2016,4.1,0,10.6,7.2,8.9
5/2/2016,1,0,15.6,7.2,11.4
5/3/2016,15.5,0,13.3,10.6,11.95
5/4/2016,0.3,0,11.1,8.9,10
5/5/2016,0,0,13.9,7.8,10.85
5/6/2016,13.7,0,12.2,8.9,10.55
5/7/2016,0,0,15.6,8.9,12.25
5/8/2016,4.1,0,18.9,9.4,14.15
5/9/2016,0,0,22.2,11.1,16.65
5/10/2016,0,0,17.2,10,13.6
5/11/2016,0,0,24.4,10,17.2
5/12/2016,0,0,26.7,13.3,20
5/13/2016,6.4,0,18.3,13.9,16.1
5/14/2016,0,0,22.8,13.3,18.05
5/15/2016,0,0,15,7.8,11.4
5/16/2016,0,0,18.9,6.1,12.5
5/17/2016,0,0,17.8,11.1,14.45
5/18/2016,0,0,20,11.1,15.55
5/19/2016,0,0,22.8,12.2,17.5
5/20/2016,0,0,24.4,11.7,18.05
5/21/2016,1,0,18.9,12.2,15.55
5/22/2016,2.3,0,21.1,11.1,16.1
5/23/2016,0.5,0,25.6,13.3,19.45
5/24/2016,4.6,0,22.8,14.4,18.6
5/25/2016,0,0,31.1,16.1,23.6
5/26/2016,0,0,32.2,20.6,26.4
5/27/2016,0,0,30.6,22.8,26.7
5/28/2016,0,0,33.3,21.7,27.5
5/29/2016,0,0,30.6,21.1,25.85
5/30/2016,41.9,0,27.8,20,23.9
5/31/2016,0,0,29.4,21.7,25.55
6/1/2016,0,0,28.3,18.9,23.6
6/2/2016,0,0,25.6,16.7,21.15
6/3/2016,1,0,21.1,17.2,19.15
6/4/2016,10.2,0,28.3,18.9,23.6
6/5/2016,23.1,0,21.7,18.3,20
6/6/2016,0,0,28.3,18.3,23.3
6/7/2016,0,0,29.4,17.8,23.6
6/8/2016,11.4,0,19.4,11.1,15.25
6/9/2016,0,0,21.7,12.2,16.95
6/10/2016,0,0,25,13.9,19.45
6/11/2016,0,0,31.1,15,23.05
6/12/2016,0,0,28.3,16.7,22.5
6/13/2016,0,0,23.3,13.9,18.6
6/14/2016,0,0,26.1,14.4,20.25
6/15/2016,0,0,29.4,16.7,23.05
6/16/2016,5.6,0,23.3,18.3,20.8
6/17/2016,0,0,25.6,17.2,21.4
6/18/2016,0,0,30.6,16.1,23.35
6/19/2016,0,0,31.1,18.9,25
6/20/2016,0,0,28.9,17.8,23.35
6/21/2016,0,0,30.6,22.2,26.4
6/22/2016,0,0,30,20,25
6/23/2016,0,0,28.3,20.6,24.45
6/24/2016,0,0,28.9,19.4,24.15
6/25/2016,0,0,30,17.8,23.9
6/26/2016,0,0,30.6,19.4,25
6/27/2016,11.4,0,28.3,19.4,23.85
6/28/2016,3,0,24.4,20,22.2
6/29/2016,0.3,0,28.3,19.4,23.85
6/30/2016,0,0,29.4,19.4,24.4
7/1/2016,21.1,0,26.1,18.9,22.5
7/2/2016,0,0,24.4,17.2,20.8
7/3/2016,0,0,25.6,17.8,21.7
7/4/2016,12.4,0,28.9,18.9,23.9
7/5/2016,16.8,0,30,20.6,25.3
7/6/2016,0,0,32.8,23.9,28.35
7/7/2016,1,0,31.7,25,28.35
7/8/2016,2,0,30,19.4,24.7
7/9/2016,13.5,0,22.2,18.3,20.25
7/10/2016,0,0,26.7,18.9,22.8
7/11/2016,0,0,27.2,18.3,22.75
7/12/2016,0,0,27.8,20,23.9
7/13/2016,0,0,29.4,21.7,25.55
7/14/2016,15.7,0,31.1,22.8,26.95
7/15/2016,0,0,31.1,26.1,28.6
7/16/2016,0,0,32.2,23.9,28.05
7/17/2016,0,0,31.7,23.9,27.8
7/18/2016,8.9,0,33.9,22.2,28.05
7/19/2016,0,0,28.3,22.8,25.55
7/20/2016,0,0,29.4,20,24.7
7/21/2016,0,0,32.2,21.7,26.95
7/22/2016,0,0,34.4,23.3,28.85
7/23/2016,0,0,35.6,26.7,31.15
7/24/2016,0,0,34.4,23.9,29.15
7/25/2016,25.4,0,33.9,22.8,28.35
7/26/2016,0,0,31.7,22.2,26.95
7/27/2016,0,0,32.8,23.3,28.05
7/28/2016,0,0,35,23.9,29.45
7/29/2016,27.7,0,29.4,20.6,25
7/30/2016,6.4,0,28.9,22.8,25.85
7/31/2016,27.4,0,25.6,21.7,23.65
8/1/2016,0,0,26.7,20.6,23.65
8/2/2016,0,0,26.1,20,23.05
8/3/2016,0,0,26.7,18.9,22.8
8/4/2016,0,0,27.2,19.4,23.3
8/5/2016,0,0,28.3,20.6,24.45
8/6/2016,1.3,0,30.6,22.2,26.4
8/7/2016,0,0,30,21.1,25.55
8/8/2016,0,0,30,21.7,25.85
8/9/2016,0,0,30.6,21.7,26.15
8/10/2016,2.3,0,30,23.9,26.95
8/11/2016,3.8,0,32.8,23.3,28.05
8/12/2016,8.1,0,33.9,22.8,28.35
8/13/2016,0,0,35.6,27.2,31.4
8/14/2016,1.5,0,34.4,25.6,30
8/15/2016,0,0,33.3,25,29.15
8/16/2016,2.8,0,30.6,25.6,28.1
8/17/2016,0.3,0,29.4,25,27.2
8/18/2016,0.8,0,29.4,22.2,25.8
8/19/2016,0.3,0,31.1,23.3,27.2
8/20/2016,20.8,0,28.3,21.1,24.7
8/21/2016,7.9,0,30,22.8,26.4
8/22/2016,0,0,26.1,18.3,22.2
8/23/2016,0,0,27.8,16.1,21.95
8/24/2016,0,0,31.1,20,25.55
8/25/2016,0.3,0,30,20.6,25.3
8/26/2016,0,0,32.2,23.9,28.05
8/27/2016,0,0,31.7,22.8,27.25
8/28/2016,0,0,31.7,22.2,26.95
8/29/2016,0,0,32.8,23.3,28.05
8/30/2016,0,0,30,20.6,25.3
8/31/2016,0,0,31.7,23.3,27.5
9/1/2016,12.7,0,26.1,20.6,23.35
9/2/2016,0,0,27.2,18.9,23.05
9/3/2016,0,0,23.9,18.9,21.4
9/4/2016,0,0,26.7,18.3,22.5
9/5/2016,0,0,28.9,18.3,23.6
9/6/2016,0,0,26.7,21.7,24.2
9/7/2016,0,0,29.4,21.7,25.55
9/8/2016,0,0,31.7,21.7,26.7
9/9/2016,5.6,0,32.8,23.9,28.35
9/10/2016,0,0,32.2,23.3,27.75
9/11/2016,0,0,28.3,19.4,23.85
9/12/2016,0,0,25.6,16.7,21.15
9/13/2016,0,0,28.3,17.8,23.05
9/14/2016,14.2,0,32.8,19.4,26.1
9/15/2016,0,0,23.3,16.1,19.7
9/16/2016,0,0,22.8,16.1,19.45
9/17/2016,0,0,25,15,20
9/18/2016,0,0,27.8,21.1,24.45
9/19/2016,17.3,0,24.4,20.6,22.5
9/20/2016,0,0,27.8,20,23.9
9/21/2016,0,0,28.9,20,24.45
9/22/2016,0,0,30,18.3,24.15
9/23/2016,0.3,0,30.6,17.8,24.2
9/24/2016,5.1,0,21.7,14.4,18.05
9/25/2016,0,0,21.1,12.2,16.65
9/26/2016,0,0,23.3,12.2,17.75
9/27/2016,5.6,0,23.3,17.8,20.55
9/28/2016,0,0,20.6,13.3,16.95
9/29/2016,0,0,17.8,13.9,15.85
9/30/2016,10.2,0,15,13.3,14.15
10/1/2016,0,0,16.7,13.3,15
10/2/2016,0,0,17.2,13.9,15.55
10/3/2016,0,0,22.2,15.6,18.9
10/4/2016,0,0,20.6,15.6,18.1
10/5/2016,0,0,19.4,11.7,15.55
10/6/2016,0,0,22.8,12.8,17.8
10/7/2016,0,0,23.9,13.9,18.9
10/8/2016,5.8,0,20,14.4,17.2
10/9/2016,14,0,18.3,10.6,14.45
10/10/2016,0,0,17.8,8.3,13.05
10/11/2016,0,0,17.2,7.8,12.5
10/12/2016,0,0,18.9,11.7,15.3
10/13/2016,0,0,19.4,11.7,15.55
10/14/2016,0,0,16.7,8.3,12.5
10/15/2016,0,0,18.3,7.2,12.75
10/16/2016,0,0,20.6,11.7,16.15
10/17/2016,0,0,27.2,17.2,22.2
10/18/2016,0,0,27.2,19.4,23.3
10/19/2016,0,0,29.4,18.3,23.85
10/20/2016,0,0,21.1,16.7,18.9
10/21/2016,28.2,0,20.6,13.9,17.25
10/22/2016,7.4,0,13.9,8.3,11.1
10/23/2016,0,0,16.1,7.2,11.65
10/24/2016,0,0,16.7,8.3,12.5
10/25/2016,0,0,11.1,6.1,8.6
10/26/2016,0,0,10.6,3.3,6.95
10/27/2016,35.8,0,12.8,4.4,8.6
10/28/2016,0,0,10.6,5.6,8.1
10/29/2016,0,0,17.8,3.9,10.85
10/30/2016,14.2,0,24.4,12.2,18.3
10/31/2016,0,0,12.2,6.7,9.45
11/1/2016,0,0,14.4,4.4,9.4
11/2/2016,0,0,21.1,12.2,16.65
11/3/2016,0,0,22.2,13.9,18.05
11/4/2016,0,0,16.1,8.3,12.2
11/5/2016,0,0,16.7,6.7,11.7
11/6/2016,0,0,15,7.2,11.1
11/7/2016,0,0,11.7,5,8.35
11/8/2016,0,0,18.9,5,11.95
11/9/2016,1.5,0,15,9.4,12.2
11/10/2016,0,0,13.3,4.4,8.85
11/11/2016,0,0,17.2,5,11.1
11/12/2016,0,0,10,2.8,6.4
11/13/2016,0,0,16.1,5,10.55
11/14/2016,0,0,16.7,7.8,12.25
11/15/2016,46,0,13.3,8.3,10.8
11/16/2016,0,0,16.1,7.2,11.65
11/17/2016,0,0,16.1,9.4,12.75
11/18/2016,0,0,17.8,6.7,12.25
11/19/2016,6.4,0,17.2,2.8,10
11/20/2016,7.9,0,5.6,1.1,3.35
11/21/2016,0,0,5,2.2,3.6
11/22/2016,0,0,5,2.8,3.9
11/23/2016,0,0,7.2,1.7,4.45
11/24/2016,0.8,0,8.9,3.3,6.1
11/25/2016,0.5,0,12.2,7.2,9.7
11/26/2016,0,0,10,4.4,7.2
11/27/2016,0,0,10,3.9,6.95
11/28/2016,0,0,11.1,3.3,7.2
11/29/2016,55.9,0,15.6,10.6,13.1
11/30/2016,18.5,0,14.4,10,12.2
12/1/2016,1.8,0,12.2,5.6,8.9
12/2/2016,0,0,10.6,4.4,7.5
12/3/2016,0,0,8.3,5,6.65
12/4/2016,0,0,8.3,3.9,6.1
12/5/2016,4.8,0,9.4,3.3,6.35
12/6/2016,8.9,0,7.8,2.8,5.3
12/7/2016,2.3,0,7.8,4.4,6.1
12/8/2016,0,0,7.2,1.7,4.45
12/9/2016,0,0,3.9,-1.6,1.15
12/10/2016,0,0,1.7,-2.1,-0.2
12/11/2016,0.8,10,1.7,-2.1,-0.2
12/12/2016,12.7,0,7.8,1.1,4.45
12/13/2016,0,0,6.1,1.7,3.9
12/14/2016,0,0,5.6,1.1,3.35
12/15/2016,0,0,1.1,-7.1,-3
12/16/2016,0,0,-2.7,-8.2,-5.45
12/17/2016,18.5,71,3.9,-4.3,-0.2
12/18/2016,1,0,14.4,-0.5,6.95
12/19/2016,0,0,-0.5,-4.9,-2.7
12/20/2016,0,0,0.6,-6.6,-3
12/21/2016,0,0,4.4,-1,1.7
12/22/2016,0,0,9.4,2.8,6.1
12/23/2016,0,0,8.3,3.3,5.8
12/24/2016,11.9,0,8.3,3.3,5.8
12/25/2016,0,0,10,2.2,6.1
12/26/2016,0.5,0,10,0.6,5.3
12/27/2016,0,0,15.6,4.4,10
12/28/2016,0,0,4.4,1.1,2.75
12/29/2016,9.9,0,7.8,0.6,4.2
12/30/2016,0.3,0,4.4,0.6,2.5
12/31/2016,0,0,6.7,-0.5,3.1
1/1/2017,0,0,8.9,4.4,6.65
1/2/2017,5.3,0,5,2.8,3.9
1/3/2017,14.7,0,6.1,3.9,5
1/4/2017,0,0,11.1,1.1,6.1
1/5/2017,0,0,1.1,-2.7,-0.8
