,Actuals,0
5560,18.05,16.28456
5561,15.25,18.411314
5562,20.25,16.237888
5563,23.6,19.702845
5564,25.25,23.332815
5565,25.25,25.717882
5566,25.25,23.640211
5567,23.85,24.20302
5568,24.4,22.150976
5569,22.25,23.456808
5570,12.5,20.490469
5571,11.4,12.599303
5572,16.1,13.845719
5573,15.25,17.48692
5574,16.950000000000006,16.665813
5575,20.0,18.277803
5576,18.05,20.79598
5577,21.65,18.438364
5578,24.15,21.957926
5579,23.05,23.246094
5580,26.95,22.041098
5581,26.950000000000006,24.748781
5582,26.1,24.738768
5583,25.0,25.166483
5584,23.05,23.249895
5585,22.200000000000006,22.207989
5586,23.35,21.952091
5587,19.75,23.275764
5588,25.3,19.693958
5589,20.85,23.139486
5590,26.4,20.019445
5591,25.85,23.794127
5592,28.05,23.757998
5593,24.45,26.30261
5594,23.3,21.587778
5595,23.9,22.451838
5596,18.05,23.433691
5597,19.75,18.528946
5598,20.8,20.979433
5599,23.9,20.870676
5600,24.200000000000006,24.288984
5601,23.65,23.385073
5602,23.35,23.455542
5603,22.25,23.22449
5604,24.15,22.39157
5605,25.25,24.26783
5606,27.5,24.814219
5607,28.05,26.617002
5608,23.05,26.931486
5609,25.55,21.695051
5610,25.85,23.976229
5611,26.95,25.063963
5612,26.950000000000006,26.89548
5613,25.3,26.354513
5614,24.7,25.041834
5615,22.25,24.802187
5616,23.3,22.191896
5617,25.55,24.342379
5618,29.75,26.37829
5619,31.1,27.541101
5620,27.5,27.411833
5621,25.0,25.241625
5622,25.0,23.898352
5623,25.85,24.443338
5624,25.85,25.66015
5625,27.75,26.04082
5626,25.85,27.436792
5627,29.45,25.43389
5628,30.6,27.151455
5629,27.5,27.810051
5630,26.95,26.867544
5631,27.8,26.858953
5632,26.7,27.381422
5633,28.05,26.134113
5634,26.15,27.217596
5635,26.4,25.100992
5636,23.85,26.003786
5637,24.75,23.07504
5638,23.9,24.736982
5639,24.7,23.697666
5640,25.0,24.870222
5641,24.45,24.541285
5642,25.55,24.31189
5643,23.85,25.212513
5644,25.25,23.477505
5645,28.05,24.74769
5646,29.15,26.738262
5647,30.3,27.621454
5648,27.5,27.890684
5649,27.8,25.945784
5650,27.5,26.874823
5651,26.15,26.910433
5652,25.3,25.815985
5653,25.25,25.09585
5654,26.700000000000006,25.25368
5655,27.5,26.774551
5656,24.4,27.336569
5657,23.6,23.67156
5658,22.5,23.486776
5659,25.0,22.330652
5660,27.200000000000006,24.946196
5661,28.6,26.644882
5662,28.3,27.603271
5663,28.05,27.429415
5664,28.6,27.477942
5665,25.8,27.741787
5666,23.85,24.872923
5667,24.450000000000006,23.638237
5668,27.2,24.540998
5669,30.25,26.966076
5670,28.3,27.851297
5671,23.6,27.099638
5672,23.05,22.511457
5673,23.35,22.819796
5674,21.7,23.333708
5675,20.0,22.072676
5676,22.8,19.961748
5677,25.0,23.17073
5678,25.85,24.18643
5679,25.3,24.888138
5680,24.15,23.933382
5681,21.950000000000006,23.215605
5682,18.9,20.792362
5683,19.2,18.00824
5684,20.85,19.541344
5685,21.7,20.920046
5686,20.8,21.544317
5687,19.15,20.34132
5688,17.5,18.765102
5689,21.950000000000006,17.21105
5690,25.25,21.570126
5691,20.55,23.146376
5692,15.55,18.636591
5693,11.4,15.116251
5694,11.1,13.139034
5695,14.45,13.921678
5696,15.25,16.618637
5697,16.95,16.132755
5698,18.6,17.30796
5699,18.6,18.573088
5700,20.85,17.67609
5701,14.15,19.956175
5702,16.15,13.658839
5703,19.15,16.291103
5704,19.15,16.712255
5705,17.25,17.498047
5706,14.2,14.930011
5707,14.75,12.98976
5708,9.45,14.167121
5709,6.65,10.021707
5710,6.699999999999998,9.871834
5711,15.0,9.966265
5712,19.15,15.919111
5713,19.15,17.366085
5714,12.75,16.82551
5715,9.15,9.561983
5716,14.45,10.69064
5717,11.1,14.244434
5718,11.1,10.222501
5719,16.15,12.833391
5720,18.35,15.765468
5721,12.5,15.5494795
5722,9.45,10.178126
5723,15.25,9.782947
5724,14.7,14.095093
5725,15.55,12.553264
5726,17.200000000000006,14.291757
5727,17.5,15.66583
5728,21.1,14.440122
5729,16.95,17.217657
5730,10.55,12.543836
5731,10.55,9.679803
5732,12.25,9.8087845
5733,11.9,11.272696
5734,13.35,11.209443
5735,11.1,12.076606
5736,7.5,9.92067
5737,9.15,7.3842573
5738,15.0,10.008917
5739,7.75,13.670285
5740,11.1,7.63972
5741,15.85,13.547506
5742,12.8,14.8856325
5743,8.649999999999999,9.835219
5744,9.2,8.006846
5745,3.65,8.952741
5746,3.9,3.2181737
5747,6.1,6.4917936
5748,10.3,7.6753244
5749,14.2,10.17727
5750,12.5,12.535705
5751,6.35,8.86241
5752,4.45,5.73503
5753,8.65,5.5720816
5754,10.85,9.584061
5755,9.75,8.830536
5756,8.1,8.319125
5757,7.5,7.653101
5758,7.8,8.034758
5759,8.899999999999997,8.719036
5760,7.2,9.243801
5761,8.600000000000001,7.30223
5762,13.1,9.613997
5763,13.05,12.178231
5764,15.85,11.606199
5765,16.1,13.567407
5766,15.55,12.823302
5767,15.85,12.737687
5768,9.75,13.442956
5769,12.5,8.732639
5770,8.6,11.621468
5771,3.0500000000000003,7.4949217
5772,3.6,5.1488724
5773,8.6,7.6888447
5774,14.2,9.617689
5775,14.45,12.878905
5776,19.7,13.504491
5777,16.4,16.231335
5778,11.65,12.139455
5779,11.95,9.956843
5780,4.45,10.620158
5781,4.45,4.2453246
5782,6.1,4.9450407
5783,7.25,5.975033
5784,3.35,6.9973917
5785,2.2,2.2178266
5786,4.45,2.4922655
5787,-3.85,3.1410124
5788,-6.6,-3.3337114
5789,0.6000000000000001,-0.3215773
5790,3.65,2.9541595
5791,3.65,3.1297064
5792,6.3500000000000005,3.936771
5793,9.7,5.2867374
5794,0.6000000000000001,5.5973344
5795,1.4500000000000002,-0.77802634
5796,-3.25,1.4159455
5797,-1.1,-4.6174917
5798,5.85,3.9459915
5799,8.35,7.2436485
5800,2.3,4.5237117
5801,-4.1,0.21810818
5802,-5.45,-4.984151
5803,0.049999999999999815,-1.7055185
5804,-0.5,1.059214
5805,-3.5,-1.4088647
5806,-3.5,-2.0562942
5807,-2.45,-1.6529334
5808,0.8999999999999999,0.21463561
5809,6.1,3.1855893
5810,4.7,7.139656
5811,2.8,4.0733833
5812,2.0,3.5285454
5813,0.8999999999999999,3.1395948
5814,7.75,2.6472368
5815,10.85,9.992696
5816,6.65,4.1426525
5817,10.3,6.591591
5818,10.85,9.517788
5819,3.1,3.988621
5820,1.7000000000000002,3.3560817
5821,4.45,2.4181933
5822,0.8999999999999999,3.506636
5823,-0.25,-0.2769239
5824,1.7,0.2910688
5825,-4.1,1.5990396
5826,-6.0,-4.7654915
5827,-9.9,-6.3926926
5828,-13.75,-7.645486
5829,-4.4,-7.417836
5830,6.949999999999998,-0.76552606
5831,2.8,5.9432354
5832,-0.25,-3.0967476
5833,-0.2,-0.87711596
5834,10.0,6.2542973
5835,9.75,10.044156
5836,7.199999999999998,7.902896
5837,3.0500000000000003,3.5664213
5838,8.9,6.3425865
5839,9.45,9.556772
5840,0.5999999999999999,2.8853188
5841,0.8999999999999999,0.34767413
5842,9.45,5.502247
5843,12.2,9.249033
5844,7.5,8.469051
5845,5.6000000000000005,4.098659
5846,-0.5,5.2344217
5847,1.45,0.02351594
5848,1.45,6.4780617
5849,3.35,-2.1097395
5850,8.9,9.864718
5851,13.85,13.323627
5852,15.85,14.9063425
5853,21.65,15.011273
5854,14.45,15.902146
5855,9.7,10.150787
5856,13.35,12.272332
5857,7.5,12.097396
5858,10.3,6.3504505
5859,13.6,11.273989
5860,12.2,11.117273
5861,9.75,9.430917
5862,5.0,7.8108196
5863,3.05,6.411749
5864,5.0,6.1858025
5865,7.5,8.632102
5866,15.3,9.135652
5867,9.75,11.924115
5868,14.45,8.085964
5869,8.05,12.919119
5870,9.45,6.9510612
5871,11.15,11.485639
5872,8.05,10.560697
5873,8.05,9.336709
5874,16.1,10.520822
5875,21.1,13.749566
5876,12.75,17.483849
5877,5.55,8.973929
5878,2.8,7.0880203
5879,1.4499999999999995,4.868639
5880,3.95,3.9784155
5881,11.65,6.590276
5882,7.2,9.264815
5883,4.15,7.5755568
5884,4.75,6.8941336
5885,12.2,7.594817
5886,11.1,11.451079
5887,9.4,9.169151
5888,11.4,11.561539
5889,11.95,12.848023
5890,13.05,11.965259
5891,15.3,14.037612
5892,19.2,16.11896
5893,17.8,17.03034
5894,15.0,13.893868
5895,16.1,12.7333975
5896,21.4,14.302363
5897,16.95,18.573164
5898,14.15,13.037406
5899,15.3,12.207385
5900,11.95,13.588333
5901,12.25,11.852648
5902,11.95,13.278268
5903,10.8,11.642365
5904,13.05,11.269666
5905,8.9,13.851052
5906,11.4,11.054517
5907,11.95,12.864146
5908,10.0,10.934707
5909,10.85,10.356434
5910,10.55,11.462088
5911,12.25,11.064261
5912,14.15,13.669129
5913,16.65,14.691535
5914,13.6,15.356629
5915,17.2,13.143889
5916,20.0,15.349375
5917,16.1,17.846712
5918,18.05,14.411449
5919,11.4,15.590955
5920,12.5,11.206666
5921,14.45,13.762692
5922,15.55,13.30564
5923,17.5,15.320519
5924,18.05,17.520927
5925,15.55,16.388285
5926,16.1,15.570321
5927,19.450000000000006,16.509047
5928,18.6,19.227213
5929,23.6,17.416098
5930,26.4,21.607443
5931,26.700000000000006,25.25992
5932,27.5,26.089243
5933,25.85,26.005198
5934,23.9,23.248957
5935,25.55,22.3757
5936,23.6,24.136976
5937,21.15,20.571821
5938,19.15,20.294767
5939,23.6,19.200033
5940,20.0,22.860498
5941,23.3,19.099508
5942,23.6,21.741507
5943,15.25,20.99019
5944,16.95,16.255125
5945,19.45,18.31111
5946,23.05,19.52511
5947,22.5,23.275724
5948,18.6,20.655138
5949,20.25,18.903257
5950,23.05,21.109095
5951,20.8,22.783363
5952,21.4,20.37267
5953,23.35,21.701777
5954,25.0,23.024086
5955,23.35,24.868061
5956,26.4,22.03686
5957,25.0,24.203192
5958,24.450000000000006,23.03487
5959,24.15,24.013895
5960,23.9,23.404112
5961,25.0,23.815577
5962,23.85,24.846857
5963,22.2,23.440111
5964,23.85,22.50452
5965,24.4,24.287405
5966,22.5,24.396395
5967,20.8,22.81848
5968,21.700000000000006,21.301682
5969,23.9,22.848993
5970,25.3,24.845783
5971,28.35,25.813856
5972,28.35,27.217428
5973,24.7,27.260416
5974,20.25,24.104868
5975,22.8,20.24024
5976,22.75,24.19572
5977,23.9,23.205332
5978,25.55,24.878248
5979,26.950000000000006,25.86366
5980,28.6,26.923605
5981,28.05,27.440672
5982,27.8,27.254145
5983,28.05,27.282198
5984,25.55,27.314993
5985,24.7,24.50319
5986,26.950000000000006,24.235016
5987,28.85,26.24428
5988,31.15,27.424047
5989,29.15,27.770016
5990,28.35,27.640009
5991,26.95,27.652811
5992,28.05,26.348288
5993,29.45,27.329092
5994,25.0,27.847118
5995,25.85,24.603785
5996,23.65,26.07084
5997,23.65,23.670425
5998,23.05,24.852331
5999,22.8,23.698118
6000,23.3,23.984636
6001,24.450000000000006,24.089872
6002,26.4,24.412529
6003,25.55,25.817787
6004,25.85,24.518026
6005,26.15,25.010511
6006,26.95,25.18104
6007,28.05,26.274588
6008,28.35,27.228624
6009,31.4,27.505793
6010,30.0,27.897234
6011,29.15,27.922445
6012,28.1,27.915262
6013,27.2,27.54308
6014,25.8,27.010283
6015,27.200000000000006,25.43684
6016,24.700000000000006,26.852789
6017,26.4,24.130445
6018,22.200000000000006,25.752754
6019,21.950000000000006,21.339699
6020,25.55,22.368853
6021,25.3,25.055395
6022,28.05,24.702906
6023,27.25,26.466082
6024,26.95,25.644636
6025,28.05,26.33513
6026,25.3,27.264355
6027,27.5,24.2254
6028,23.35,25.62887
6029,23.05,21.480112
6030,21.4,22.871874
6031,22.5,21.296522
6032,23.6,23.437372
6033,24.2,23.261688
6034,25.55,23.689726
6035,26.7,24.527327
6036,28.35,25.432947
6037,27.75,26.917215
6038,23.85,26.337732
6039,21.15,22.090742
6040,23.05,20.013803
6041,26.1,22.96036
6042,19.700000000000006,25.209623
6043,19.450000000000006,18.86547
6044,20.0,19.78895
6045,24.450000000000006,19.447466
6046,22.5,23.83126
6047,23.9,20.527754
6048,24.45,23.054615
6049,24.15,22.683058
6050,24.200000000000006,23.067625
6051,18.05,22.881422
6052,16.65,15.921193
6053,17.75,17.123537
6054,20.55,17.832325
6055,16.950000000000006,20.483322
6056,15.85,16.180513
6057,14.15,16.323677
6058,15.0,14.827369
6059,15.55,16.365732
6060,18.9,15.5451
6061,18.1,18.325129
6062,15.55,16.451246
6063,17.8,14.640231
6064,18.9,17.431068
6065,17.2,17.447296
6066,14.45,15.980483
6067,13.05,13.477228
6068,12.5,12.661973
6069,15.3,12.513398
6070,15.55,16.018595
6071,12.5,14.673316
6072,12.75,11.935071
6073,16.15,13.272283
6074,22.2,16.418266
6075,23.3,20.499641
6076,23.85,19.123217
6077,18.9,19.537735
6078,17.25,14.3815565
6079,11.1,14.425462
6080,11.65,9.885263
6081,12.5,12.134704
6082,8.6,11.385375
6083,6.949999999999998,8.281131
6084,8.600000000000001,8.582777
6085,8.1,9.2505
6086,10.85,9.06441
6087,18.3,12.269431
6088,9.45,15.191701
6089,9.4,8.63466
6090,16.65,11.875495
6091,18.05,16.706224
6092,12.2,14.064746
6093,11.7,9.801446
6094,11.1,10.949723
6095,8.35,10.812008
6096,11.95,9.135443
6097,12.2,12.6256895
6098,8.850000000000003,11.466178
6099,11.1,8.255556
6100,6.4,11.950574
6101,10.55,7.184703
6102,12.25,14.306045
6103,10.8,10.304809
6104,11.65,9.821969
6105,12.75,11.674621
6106,12.25,11.281062
6107,10.0,11.2609415
6108,3.35,9.134165
6109,3.6,3.734426
6110,3.9,5.5332317
6111,4.45,5.118683
6112,6.1,5.2324567
6113,9.7,6.9697733
6114,7.2,7.9896765
6115,6.95,5.972767
6116,7.199999999999998,6.7218723
6117,13.1,6.8610744
6118,12.2,10.734601
6119,8.899999999999997,8.266322
6120,7.5,6.993779
6121,6.65,6.807864
6122,6.1000000000000005,6.873866
6123,6.35,6.6535044
6124,5.3,6.364031
6125,6.1,5.3601465
6126,4.45,6.471471
6127,1.15,3.404225
6128,-0.20000000000000007,2.3509097
6129,-0.20000000000000007,1.8653283
6130,4.45,1.3989997
6131,3.9,4.575282
6132,3.35,-0.23401284
6133,-3.0,0.72855973
6134,-5.449999999999998,-5.761855
6135,-0.2,-0.5446751
6136,6.95,2.8904579
6137,-2.7,6.4783955
6138,-3.0,-2.0559862
6139,1.7000000000000002,0.028356314
6140,6.1,3.9128294
6141,5.800000000000002,6.6427956
6142,5.800000000000002,5.2251673
6143,6.1,5.350807
6144,5.3,4.9934816
6145,10.0,5.1147814
6146,2.75,7.324092
6147,4.2,0.50521374
6148,2.5,3.4869356
6149,3.1,1.371148
6150,6.65,3.0988336
6151,3.9,5.593154
6152,5.0,1.9549513
6153,6.1,5.5907965
6154,-0.8,5.293352
6155,-1.6,-1.0512655
6156,-4.9,0.49574792
6157,-6.300000000000002,-3.9830005
6158,-7.4,-4.3061686
6159,0.8999999999999999,-7.033078
6160,8.35,4.0050397
6161,13.6,12.7583885
6162,8.35,11.195952
6163,-0.5,0.85159504
6164,1.15,1.57898
6165,2.55,2.8323991
6166,4.449999999999998,4.423098
6167,4.15,5.1112785
6168,6.65,5.1947155
6169,5.800000000000002,6.0642724
6170,7.2,5.1739397
6171,7.5,7.505431
6172,4.45,5.367735
6173,2.5,4.840376
6174,6.4,3.2213135
6175,9.7,6.8250732
6176,4.15,5.661949
6177,2.5,3.8577833
6178,3.9,3.1047812
6179,0.8999999999999999,3.8113737
6180,-1.05,0.36468482
6181,4.45,1.1348554
6182,3.6,3.116203
6183,-1.3,2.261605
6184,-2.2,-1.8913476
6185,2.8,0.45392752
6186,5.800000000000002,4.5027113
6187,3.9,5.2992225
6188,10.0,5.3136063
6189,-0.19999999999999973,8.039346
6190,-3.55,-2.0549676
6191,3.95,1.8603545
6192,1.7000000000000002,4.606827
6193,1.7,2.180442
6194,1.45,3.4990587
6195,5.0,3.7732
6196,-0.20000000000000007,5.81498
6197,0.8999999999999999,-1.6784389
6198,9.45,8.076176
6199,15.0,11.659264
6200,8.35,13.53468
6201,4.7,2.7970605
6202,9.75,10.519047
6203,12.5,12.386156
6204,17.75,12.866904
6205,11.95,13.65938
6206,4.45,7.043233
6207,6.949999999999998,7.092203
6208,11.65,9.241579
6209,16.65,11.112578
6210,9.75,11.824342
6211,-0.2,4.451152
6212,-4.6,0.7898252
6213,-3.5500000000000003,-3.0940998
6214,2.0,0.92893434
6215,9.45,6.793479
6216,11.65,9.408746
6217,12.2,11.574597
6218,1.7000000000000002,3.405293
6219,-4.9,-2.5913455
6220,-4.35,-4.253236
6221,-2.2,-0.7806194
6222,-3.0,0.07650566
6223,-4.9,-1.1536863
6224,-0.2,-0.7311938
6225,3.3500000000000005,2.240005
6226,2.5,5.221348
6227,4.7,4.662488
6228,5.85,5.3616543
6229,10.3,5.9861794
6230,2.85,8.552249
6231,0.34999999999999964,1.5871785
6232,8.05,3.6788855
6233,11.15,9.827984
6234,4.199999999999998,4.728606
6235,7.25,5.42846
6236,6.4,7.927622
6237,10.6,6.9276037
6238,7.199999999999998,10.394416
6239,4.449999999999998,5.018532
6240,5.85,6.7070513
6241,10.8,9.026344
6242,13.05,12.081601
6243,8.9,13.693292
6244,12.75,9.932679
6245,8.05,12.649536
6246,7.5,8.956914
6247,9.15,11.018142
6248,13.3,12.454659
6249,17.5,14.468729
6250,21.4,16.746675
6251,19.4,19.82134
6252,13.6,15.271752
6253,13.9,13.155927
6254,14.45,14.689492
6255,22.8,14.61324
6256,18.85,17.251558
6257,13.3,13.646453
6258,9.7,12.831773
6259,14.45,11.533875
6260,10.3,13.991718
6261,11.65,10.429875
6262,13.35,12.476639
6263,12.25,12.686807
6264,10.8,11.797568
6265,13.65,12.580962
6266,17.5,14.708755
6267,21.9,17.314594
6268,23.6,21.723597
6269,15.25,20.576506
6270,16.35,14.498849
6271,20.3,15.024999
6272,14.45,17.807114
6273,13.05,13.735612
6274,12.8,13.4526005
6275,15.25,12.179891
6276,10.8,14.808631
6277,10.3,10.992803
6278,12.75,11.578671
6279,13.3,12.219388
6280,13.65,14.714101
6281,13.6,14.046334
6282,9.45,13.2546835
6283,13.6,11.325574
6284,15.85,15.300141
6285,19.700000000000006,15.027208
6286,25.25,19.001791
6287,28.6,24.723402
6288,25.85,25.883614
6289,15.55,19.404913
6290,15.85,13.563126
6291,13.9,14.947685
6292,16.950000000000006,13.505742
6293,16.950000000000006,16.78911
6294,14.15,14.325735
6295,18.05,13.966775
6296,18.35,19.236969
6297,18.05,17.069708
6298,14.7,17.422752
6299,14.2,14.747435
6300,19.15,15.659537
6301,20.55,21.021599
6302,19.15,18.64219
6303,17.8,18.390821
6304,17.200000000000006,17.426373
6305,16.9,17.798231
6306,12.75,17.619282
6307,15.0,15.101214
6308,16.700000000000006,17.297028
6309,19.2,17.557049
6310,24.15,19.709658
6311,27.200000000000006,24.583305
6312,29.15,26.347715
6313,29.7,26.786446
6314,24.75,26.795801
6315,21.1,20.982756
6316,18.6,19.891874
6317,21.1,18.837828
6318,25.25,21.674381
6319,26.1,25.008997
6320,25.0,25.48763
6321,25.0,23.826822
6322,24.15,24.282398
6323,26.35,23.18168
6324,25.3,25.142069
6325,24.15,23.514692
6326,21.950000000000006,23.675154
6327,20.3,21.240309
6328,20.85,20.862585
6329,23.9,21.823542
6330,26.950000000000006,24.377695
6331,25.55,26.664371
6332,26.4,24.56917
6333,26.4,25.57218
6334,25.25,25.652098
6335,25.25,25.00147
6336,23.35,25.202738
6337,23.35,23.296074
6338,24.75,24.099339
6339,23.3,25.445826
6340,24.45,23.686193
6341,26.65,24.904814
6342,28.05,26.833086
6343,27.5,27.547386
6344,20.55,27.029045
6345,24.45,21.067404
6346,25.3,23.98715
6347,26.1,25.100163
6348,26.950000000000006,26.997797
6349,29.15,27.047842
6350,29.7,27.611559
6351,28.85,27.76276
6352,27.5,27.756113
6353,23.9,27.218489
6354,20.0,23.574081
6355,19.2,20.222218
6356,21.65,20.27971
6357,21.950000000000006,23.077211
6358,25.55,22.831173
6359,22.2,24.672667
6360,22.8,20.76526
6361,25.0,22.924215
6362,27.5,24.131153
6363,25.3,26.141973
6364,25.3,23.726183
6365,24.75,24.020994
6366,23.1,23.202673
6367,21.1,22.394808
6368,19.75,20.0088
6369,21.950000000000006,19.42508
6370,23.6,22.186773
6371,24.15,22.749071
6372,24.200000000000006,23.237352
6373,21.4,23.032995
6374,25.0,19.862238
6375,23.9,23.878479
6376,21.65,22.006083
6377,25.85,21.65379
6378,24.450000000000006,23.924215
6379,25.3,22.473906
6380,26.4,23.92124
6381,23.9,24.282694
6382,26.15,22.708956
6383,26.95,24.286146
6384,24.15,24.846556
6385,22.5,22.91889
6386,21.4,21.844751
6387,21.15,20.865984
6388,21.4,21.320246
6389,20.8,21.505373
6390,18.05,20.71264
6391,20.6,17.420132
6392,22.5,21.08202
6393,17.25,21.519793
6394,16.1,16.21951
6395,17.8,16.655046
6396,21.4,18.447435
6397,25.0,21.061796
6398,19.15,22.856207
6399,18.35,16.904613
6400,18.05,18.291948
6401,16.950000000000006,16.714481
6402,18.05,16.997873
6403,18.6,17.997663
6404,20.3,17.714401
6405,23.05,19.888988
6406,24.15,21.60214
6407,23.3,22.114817
6408,24.450000000000006,21.560312
6409,23.6,22.5982
6410,21.4,21.662405
6411,23.1,20.149572
6412,23.9,22.27249
6413,24.2,22.293097
6414,23.35,22.783628
6415,25.3,21.77556
6416,26.7,23.499168
6417,26.1,24.302217
6418,24.45,24.074453
6419,25.6,22.724009
6420,20.55,23.890265
6421,16.4,18.16783
6422,15.55,15.701086
6423,15.0,15.013167
6424,16.95,15.453522
6425,17.8,17.61895
6426,18.6,17.191532
6427,23.3,18.445002
6428,23.9,21.973604
6429,23.05,21.504541
6430,23.6,21.69015
6431,23.35,21.811747
6432,23.05,21.79357
6433,20.3,21.707533
6434,15.3,17.809143
6435,15.25,13.424263
6436,19.15,15.081325
6437,20.8,18.670137
6438,14.2,19.15925
6439,10.0,12.728269
6440,16.1,11.799418
6441,17.5,16.464329
6442,18.35,15.786681
6443,19.450000000000006,17.271147
6444,19.15,17.487215
6445,19.700000000000006,17.052818
6446,21.35,18.577612
6447,16.65,19.583979
6448,12.2,13.546763
6449,12.5,11.5351
6450,16.700000000000006,12.836497
6451,17.5,16.207811
6452,11.95,15.418732
6453,10.55,10.942777
6454,10.55,11.486253
6455,18.3,11.52807
6456,16.95,17.228655
6457,10.55,12.958969
6458,13.35,9.407557
6459,13.35,13.649243
6460,6.9,11.408768
6461,6.65,7.139638
6462,8.35,8.691495
6463,3.4,9.372711
6464,-0.5,3.5376067
6465,3.9,2.7860541
6466,6.1000000000000005,5.5379505
6467,5.3,6.729662
6468,6.699999999999998,6.3702955
6469,10.0,7.3627853
6470,5.550000000000002,8.347444
6471,7.2,3.4841092
6472,9.15,8.991429
6473,5.25,8.391595
6474,10.0,4.5940986
6475,7.5,11.653834
6476,2.8,5.7494354
6477,5.85,4.5692787
6478,10.0,8.887145
6479,7.5,7.7328033
6480,7.25,6.2765265
6481,7.199999999999998,6.4137516
6482,11.4,6.589467
6483,7.5,9.987635
6484,8.35,5.2799044
6485,6.4,7.3284216
6486,7.25,6.3190937
6487,7.5,8.588449
6488,13.05,7.4047775
6489,9.7,12.18608
6490,4.75,6.347745
6491,2.5,5.615305
6492,0.35,3.8663454
6493,1.15,2.1176057
6494,2.8,2.0931683
6495,4.2,1.6604235
6496,-3.55,2.2965963
6497,-2.75,-4.1307135
6498,-4.35,-0.52636504
6499,-0.5000000000000002,-1.6329434
6500,1.65,1.3030746
6501,4.7,3.7141387
6502,10.0,5.687469
6503,5.85,7.190933
6504,1.95,1.2597964
6505,5.85,1.4831983
6506,6.1,7.8260202
6507,3.6,4.3529644
6508,0.5999999999999999,3.5844858
6509,-3.5,0.39483047
6510,-6.25,-2.6535032
6511,-9.65,-3.416725
6512,-8.55,-7.279681
6513,-6.55,-5.025058
6514,-9.35,-7.0824633
6515,-10.45,-7.37955
6516,-6.85,-6.9885044
6517,-4.9,-4.9868965
6518,-4.35,-5.8051414
6519,-9.9,-7.166712
6520,-12.4,-8.075881
6521,-11.3,-7.5411882
6522,-4.35,-6.610111
6523,2.85,-0.53909516
6524,2.55,3.7386694
6525,8.35,7.5031643
6526,11.4,12.602938
6527,3.65,2.646133
6528,-6.550000000000002,-4.190733
6529,-4.9,-5.02666
6530,-0.7999999999999998,-2.2014825
6531,-1.65,0.7948468
6532,-3.85,-3.5080354
6533,0.3500000000000001,-0.48889565
6534,7.199999999999998,1.6548811
6535,7.8,5.4467473
6536,6.35,5.395129
6537,9.45,6.275057
6538,2.0,6.5845575
6539,-1.9,-1.1179903
6540,0.049999999999999815,1.3961476
6541,7.5,2.4681792
6542,10.3,6.655452
6543,5.0,4.163213
6544,-1.0499999999999998,3.27638
6545,-3.5500000000000003,-0.5802226
6546,3.6,0.110686064
6547,-1.5999999999999996,1.5850271
6548,-4.65,-4.6938467
6549,3.4,-0.52360415
6550,0.6000000000000001,1.7933252
6551,-0.20000000000000015,0.23563957
6552,3.1,1.2697914
6553,-1.6,3.5850973
6554,0.3499999999999999,0.14964175
6555,6.95,5.4624295
6556,11.95,8.490666
6557,8.35,9.538459
6558,0.049999999999999815,1.8647699
6559,6.699999999999998,3.8149433
6560,12.25,12.923233
6561,8.3,10.792762
6562,1.15,2.9689445
6563,3.65,5.4287205
6564,5.800000000000002,8.222747
6565,13.85,9.475163
6566,19.200000000000006,11.428816
6567,8.9,11.775834
6568,3.9,4.9897633
6569,9.2,7.034932
6570,5.550000000000002,9.756466
6571,8.6,8.4842825
6572,8.6,10.274163
6573,10.85,8.0392
6574,11.15,10.341259
6575,3.9,8.684691
6576,5.800000000000002,4.639838
6577,3.9,5.82652
6578,3.35,4.6273556
6579,4.15,5.1527767
6580,2.25,6.0374727
6581,2.25,3.610324
6582,2.3,4.215954
6583,1.95,3.489817
6584,3.6,3.4088092
6585,3.05,4.3625574
6586,2.5,3.8105125
6587,2.25,3.6807463
6588,4.45,4.35223
6589,1.7000000000000002,5.435704
6590,3.1,2.101911
6591,2.0,4.4231176
6592,4.45,2.9543462
6593,1.45,5.0618668
6594,1.7,0.90140414
6595,5.0,5.1137486
6596,5.55,6.50852
6597,6.15,6.673871
6598,3.9,7.419795
6599,5.55,3.9127762
6600,4.7,5.9848037
6601,7.199999999999998,4.714902
6602,10.55,7.798126
6603,11.7,7.759042
6604,9.15,10.438671
6605,10.85,6.819044
6606,3.35,9.804968
6607,5.0,2.9855633
6608,8.850000000000003,7.67264
6609,4.15,8.287288
6610,9.75,6.7869015
6611,6.1,10.403607
6612,3.9,5.547222
6613,4.7,6.2782993
6614,6.949999999999998,6.826335
6615,6.699999999999998,7.952154
6616,12.5,8.949671
6617,21.7,11.885849
6618,15.85,14.88054
6619,5.0,10.396542
6620,9.75,6.7234583
6621,6.1000000000000005,10.213303
6622,7.800000000000002,6.863639
6623,6.35,9.272498
6624,6.4,7.476739
6625,10.55,8.6406
6626,13.05,11.547656
6627,13.9,13.691934
6628,13.35,14.026633
6629,13.35,13.183669
6630,16.950000000000006,13.298657
6631,12.8,16.211226
6632,15.0,12.482173
6633,11.65,13.066262
6634,8.65,11.231095
6635,17.8,10.789697
6636,25.25,19.482382
6637,27.2,25.19987
6638,25.55,25.882483
6639,20.25,20.977537
6640,16.1,15.576232
6641,18.6,14.142356
6642,17.5,16.369875
6643,18.6,16.355589
6644,15.55,17.069187
6645,19.2,14.692488
6646,13.9,16.040897
6647,11.65,13.035724
6648,16.4,13.151722
